Timestamp,Cycle_1,Mode_1,Voltage_1,Current_1,SOC_1,Strain_1,Temp_1,Cycle_2,Mode_2,Voltage_2,Current_2,SOC_2,Strain_2,Temp_2,Cycle_3,Mode_3,Voltage_3,Current_3,SOC_3,Strain_3,Temp_3
2025-10-17 11:43:59,1,discharge,3.204,-3.0,50.0,0.268,35.51,1,discharge,3.35,-3.0,58.0,0.129,36.21,1,discharge,3.124,-3.0,44.5,0.123,34.32
2025-10-17 11:44:00,1,discharge,3.198,-3.0,49.5,0.324,34.3,1,discharge,3.341,-3.0,57.5,0.205,36.08,1,discharge,3.111,-3.0,44.0,0.331,32.83
2025-10-17 11:44:01,1,discharge,3.189,-3.0,49.0,0.2,36.25,1,discharge,3.329,-3.0,57.0,0.288,37.83,1,discharge,3.105,-3.0,43.5,0.353,35.1
2025-10-17 11:44:02,1,discharge,3.18,-3.0,48.5,0.146,33.42,1,discharge,3.316,-3.0,56.5,0.122,35.73,1,discharge,3.091,-3.0,43.0,0.266,35.38
2025-10-17 11:44:03,1,discharge,3.173,-3.0,48.0,0.417,32.83,1,discharge,3.309,-3.0,56.0,0.376,35.32,1,discharge,3.086,-3.0,42.5,0.369,31.74
2025-10-17 11:44:04,1,discharge,3.168,-3.0,47.5,0.466,34.18,1,discharge,3.301,-3.0,55.5,0.218,34.1,1,discharge,3.081,-3.0,42.0,0.216,31.45
2025-10-17 11:44:05,1,discharge,3.162,-3.0,47.0,0.465,35.97,1,discharge,3.295,-3.0,55.0,0.226,34.64,1,discharge,3.067,-3.0,41.5,0.423,33.12
2025-10-17 11:44:06,1,discharge,3.152,-3.0,46.5,0.145,32.43,1,discharge,3.284,-3.0,54.5,0.146,37.32,1,discharge,3.058,-3.0,41.0,0.328,31.61
2025-10-17 11:44:07,1,discharge,3.145,-3.0,46.0,0.187,34.48,1,discharge,3.274,-3.0,54.0,0.497,36.96,1,discharge,3.047,-3.0,40.5,0.135,33.88
2025-10-17 11:44:08,1,discharge,3.137,-3.0,45.5,0.303,32.57,1,discharge,3.259,-3.0,53.5,0.159,36.31,1,discharge,3.034,-3.0,40.0,0.364,33.41
2025-10-17 11:44:09,1,discharge,3.127,-3.0,45.0,0.264,35.32,1,discharge,3.254,-3.0,53.0,0.255,36.94,1,discharge,3.026,-3.0,39.5,0.118,31.02
2025-10-17 11:44:10,1,discharge,3.113,-3.0,44.5,0.441,32.53,1,discharge,3.241,-3.0,52.5,0.474,34.71,1,discharge,3.014,-3.0,39.0,0.36,33.88
2025-10-17 11:44:11,1,discharge,3.104,-3.0,44.0,0.116,35.56,1,discharge,3.231,-3.0,52.0,0.134,34.14,1,discharge,3.002,-3.0,38.5,0.41,31.91
2025-10-17 11:44:12,1,discharge,3.097,-3.0,43.5,0.294,32.93,1,discharge,3.219,-3.0,51.5,0.221,36.63,1,discharge,2.989,-3.0,38.0,0.434,33.52
2025-10-17 11:44:13,1,discharge,3.087,-3.0,43.0,0.444,35.56,1,discharge,3.21,-3.0,51.0,0.276,34.23,1,discharge,2.98,-3.0,37.5,0.146,31.41
2025-10-17 11:44:14,1,discharge,3.075,-3.0,42.5,0.226,31.95,1,discharge,3.203,-3.0,50.5,0.451,34.77,1,discharge,2.967,-3.0,37.0,0.452,32.36
2025-10-17 11:44:15,1,discharge,3.07,-3.0,42.0,0.33,32.72,1,discharge,3.193,-3.0,50.0,0.42,33.51,1,discharge,2.961,-3.0,36.5,0.411,31.03
2025-10-17 11:44:16,1,discharge,3.062,-3.0,41.5,0.188,33.76,1,discharge,3.183,-3.0,49.5,0.275,33.56,1,discharge,2.951,-3.0,36.0,0.413,33.5
2025-10-17 11:44:17,1,discharge,3.047,-3.0,41.0,0.448,33.0,1,discharge,3.17,-3.0,49.0,0.417,36.51,1,discharge,2.936,-3.0,35.5,0.322,32.67
2025-10-17 11:44:18,1,discharge,3.04,-3.0,40.5,0.399,34.98,1,discharge,3.16,-3.0,48.5,0.441,36.57,1,discharge,2.931,-3.0,35.0,0.253,31.03
2025-10-17 11:44:19,1,discharge,3.034,-3.0,40.0,0.274,32.09,1,discharge,3.146,-3.0,48.0,0.269,34.67,1,discharge,2.923,-3.0,34.5,0.157,32.51
2025-10-17 11:44:20,1,discharge,3.027,-3.0,39.5,0.191,31.67,1,discharge,3.137,-3.0,47.5,0.278,33.94,1,discharge,2.914,-3.0,34.0,0.482,30.59
2025-10-17 11:44:21,1,discharge,3.014,-3.0,39.0,0.194,33.92,1,discharge,3.126,-3.0,47.0,0.413,32.51,1,discharge,2.902,-3.0,33.5,0.432,29.97
2025-10-17 11:44:22,1,discharge,3.006,-3.0,38.5,0.494,30.79,1,discharge,3.114,-3.0,46.5,0.365,34.24,1,discharge,2.89,-3.0,33.0,0.289,33.49
2025-10-17 11:44:23,1,discharge,2.992,-3.0,38.0,0.372,31.59,1,discharge,3.107,-3.0,46.0,0.384,33.83,1,discharge,2.882,-3.0,32.5,0.431,31.05
2025-10-17 11:44:24,1,discharge,2.978,-3.0,37.5,0.388,32.07,1,discharge,3.097,-3.0,45.5,0.322,35.82,1,discharge,2.87,-3.0,32.0,0.124,29.65
2025-10-17 11:44:25,1,discharge,2.966,-3.0,37.0,0.139,30.63,1,discharge,3.087,-3.0,45.0,0.319,32.15,1,discharge,2.855,-3.0,31.5,0.29,30.75
2025-10-17 11:44:26,1,discharge,2.959,-3.0,36.5,0.498,32.67,1,discharge,3.074,-3.0,44.5,0.149,34.87,1,discharge,2.843,-3.0,31.0,0.237,29.31
2025-10-17 11:44:27,1,discharge,2.951,-3.0,36.0,0.275,30.42,1,discharge,3.061,-3.0,44.0,0.5,32.2,1,discharge,2.83,-3.0,30.5,0.249,30.14
2025-10-17 11:44:28,1,discharge,2.938,-3.0,35.5,0.28,33.29,1,discharge,3.052,-3.0,43.5,0.221,35.55,1,discharge,2.821,-3.0,30.0,0.185,31.86
2025-10-17 11:44:29,1,discharge,2.926,-3.0,35.0,0.243,32.34,1,discharge,3.041,-3.0,43.0,0.221,32.06,1,discharge,2.806,-3.0,29.5,0.33,30.88
2025-10-17 11:44:30,1,discharge,2.916,-3.0,34.5,0.467,31.63,1,discharge,3.027,-3.0,42.5,0.221,31.59,1,discharge,2.794,-3.0,29.0,0.124,29.94
2025-10-17 11:44:31,1,discharge,2.906,-3.0,34.0,0.406,33.18,1,discharge,3.016,-3.0,42.0,0.297,32.77,1,discharge,2.784,-3.0,28.5,0.319,29.83
2025-10-17 11:44:32,1,discharge,2.898,-3.0,33.5,0.493,32.97,1,discharge,3.004,-3.0,41.5,0.262,32.91,1,discharge,2.775,-3.0,28.0,0.447,31.92
2025-10-17 11:44:33,1,discharge,2.889,-3.0,33.0,0.359,31.61,1,discharge,2.997,-3.0,41.0,0.325,31.8,1,discharge,2.765,-3.0,27.5,0.448,29.29
2025-10-17 11:44:34,1,discharge,2.883,-3.0,32.5,0.446,32.61,1,discharge,2.984,-3.0,40.5,0.281,32.45,1,discharge,2.755,-3.0,27.0,0.293,30.82
2025-10-17 11:44:35,1,discharge,2.875,-3.0,32.0,0.437,30.91,1,discharge,2.974,-3.0,40.0,0.214,34.88,1,discharge,2.743,-3.0,26.5,0.392,29.85
2025-10-17 11:44:36,1,discharge,2.86,-3.0,31.5,0.34,33.08,1,discharge,2.964,-3.0,39.5,0.32,34.74,1,discharge,2.734,-3.0,26.0,0.247,31.19
2025-10-17 11:44:37,1,discharge,2.854,-3.0,31.0,0.499,31.63,1,discharge,2.957,-3.0,39.0,0.471,31.59,1,discharge,2.729,-3.0,25.5,0.375,30.38
2025-10-17 11:44:38,1,discharge,2.848,-3.0,30.5,0.414,29.45,1,discharge,2.95,-3.0,38.5,0.306,30.77,1,discharge,2.718,-3.0,25.0,0.246,31.38
2025-10-17 11:44:39,1,discharge,2.838,-3.0,30.0,0.477,32.13,1,discharge,2.942,-3.0,38.0,0.1,33.13,1,discharge,2.704,-3.0,24.5,0.309,28.7
2025-10-17 11:44:40,1,discharge,2.829,-3.0,29.5,0.421,30.89,1,discharge,2.935,-3.0,37.5,0.41,32.48,1,discharge,2.693,-3.0,24.0,0.494,28.35
2025-10-17 11:44:41,1,discharge,2.815,-3.0,29.0,0.166,31.57,1,discharge,2.923,-3.0,37.0,0.376,31.33,1,discharge,2.688,-3.0,23.5,0.35,31.06
2025-10-17 11:44:42,1,discharge,2.8,-3.0,28.5,0.345,28.72,1,discharge,2.918,-3.0,36.5,0.301,31.07,1,discharge,2.678,-3.0,23.0,0.187,31.29
2025-10-17 11:44:43,1,discharge,2.792,-3.0,28.0,0.464,28.61,1,discharge,2.909,-3.0,36.0,0.434,30.23,1,discharge,2.671,-3.0,22.5,0.201,29.12
2025-10-17 11:44:44,1,discharge,2.779,-3.0,27.5,0.348,29.58,1,discharge,2.897,-3.0,35.5,0.156,30.61,1,discharge,2.659,-3.0,22.0,0.469,30.1
2025-10-17 11:44:45,1,discharge,2.765,-3.0,27.0,0.316,29.43,1,discharge,2.889,-3.0,35.0,0.361,33.1,1,discharge,2.654,-3.0,21.5,0.171,27.64
2025-10-17 11:44:46,1,discharge,2.75,-3.0,26.5,0.405,30.41,1,discharge,2.883,-3.0,34.5,0.123,31.74,1,discharge,2.648,-3.0,21.0,0.234,28.67
2025-10-17 11:44:47,1,discharge,2.742,-3.0,26.0,0.205,29.03,1,discharge,2.874,-3.0,34.0,0.353,31.83,1,discharge,2.64,-3.0,20.5,0.136,27.52
2025-10-17 11:44:48,1,discharge,2.735,-3.0,25.5,0.172,30.67,1,discharge,2.868,-3.0,33.5,0.166,31.48,1,discharge,2.628,-3.0,20.0,0.451,30.38
2025-10-17 11:44:49,1,discharge,2.724,-3.0,25.0,0.343,28.81,1,discharge,2.853,-3.0,33.0,0.105,31.83,1,discharge,2.62,-3.0,19.5,0.397,30.33
2025-10-17 11:44:50,1,discharge,2.711,-3.0,24.5,0.333,30.57,1,discharge,2.84,-3.0,32.5,0.388,29.86,1,discharge,2.609,-3.0,19.0,0.228,28.96
2025-10-17 11:44:51,1,discharge,2.702,-3.0,24.0,0.437,30.72,1,discharge,2.833,-3.0,32.0,0.435,31.48,1,discharge,2.598,-3.0,18.5,0.4,27.24
2025-10-17 11:44:52,1,discharge,2.694,-3.0,23.5,0.217,28.26,1,discharge,2.818,-3.0,31.5,0.464,33.19,1,discharge,2.592,-3.0,18.0,0.31,28.64
2025-10-17 11:44:53,1,discharge,2.688,-3.0,23.0,0.368,30.05,1,discharge,2.807,-3.0,31.0,0.458,29.56,1,discharge,2.579,-3.0,17.5,0.349,27.42
2025-10-17 11:44:54,1,discharge,2.679,-3.0,22.5,0.239,30.66,1,discharge,2.794,-3.0,30.5,0.359,32.75,1,discharge,2.568,-3.0,17.0,0.436,29.37
2025-10-17 11:44:55,1,discharge,2.666,-3.0,22.0,0.101,29.64,1,discharge,2.787,-3.0,30.0,0.163,29.18,1,discharge,2.56,-3.0,16.5,0.286,29.93
2025-10-17 11:44:56,1,discharge,2.657,-3.0,21.5,0.311,30.8,1,discharge,2.781,-3.0,29.5,0.29,31.81,1,discharge,2.555,-3.0,16.0,0.425,27.32
2025-10-17 11:44:57,1,discharge,2.643,-3.0,21.0,0.171,27.58,1,discharge,2.776,-3.0,29.0,0.404,32.69,1,discharge,2.546,-3.0,15.5,0.38,26.25
2025-10-17 11:44:58,1,discharge,2.637,-3.0,20.5,0.421,27.84,1,discharge,2.763,-3.0,28.5,0.105,31.76,1,discharge,2.531,-3.0,15.0,0.387,29.85
2025-10-17 11:44:59,1,discharge,2.628,-3.0,20.0,0.41,29.5,1,discharge,2.75,-3.0,28.0,0.402,30.46,1,discharge,2.523,-3.0,14.5,0.121,28.84
2025-10-17 11:45:00,1,discharge,2.62,-3.0,19.5,0.19,28.69,1,discharge,2.744,-3.0,27.5,0.364,32.08,1,discharge,2.512,-3.0,14.0,0.39,29.78
2025-10-17 11:45:01,1,discharge,2.608,-3.0,19.0,0.216,28.78,1,discharge,2.735,-3.0,27.0,0.275,31.03,1,discharge,2.507,-3.0,13.5,0.173,29.38
2025-10-17 11:45:02,1,discharge,2.599,-3.0,18.5,0.421,29.9,1,discharge,2.727,-3.0,26.5,0.486,30.26,2,charge,2.498,-3.0,13.0,0.324,28.34
2025-10-17 11:45:03,1,discharge,2.593,-3.0,18.0,0.126,29.65,1,discharge,2.717,-3.0,26.0,0.317,30.11,2,charge,2.509,3.0,13.5,0.434,28.11
2025-10-17 11:45:04,1,discharge,2.586,-3.0,17.5,0.398,27.85,1,discharge,2.71,-3.0,25.5,0.416,30.69,2,charge,2.518,3.0,14.0,0.345,28.76
2025-10-17 11:45:05,1,discharge,2.576,-3.0,17.0,0.364,28.76,1,discharge,2.699,-3.0,25.0,0.209,30.99,2,charge,2.524,3.0,14.5,0.306,27.21
2025-10-17 11:45:06,1,discharge,2.562,-3.0,16.5,0.27,30.13,1,discharge,2.692,-3.0,24.5,0.488,31.45,2,charge,2.539,3.0,15.0,0.184,27.98
2025-10-17 11:45:07,1,discharge,2.549,-3.0,16.0,0.499,28.93,1,discharge,2.678,-3.0,24.0,0.49,27.92,2,charge,2.548,3.0,15.5,0.498,29.89
2025-10-17 11:45:08,1,discharge,2.534,-3.0,15.5,0.211,28.37,1,discharge,2.667,-3.0,23.5,0.338,29.35,2,charge,2.554,3.0,16.0,0.275,28.22
2025-10-17 11:45:09,1,discharge,2.525,-3.0,15.0,0.355,28.89,1,discharge,2.654,-3.0,23.0,0.145,28.78,2,charge,2.561,3.0,16.5,0.324,29.29
2025-10-17 11:45:10,1,discharge,2.514,-3.0,14.5,0.354,29.79,1,discharge,2.64,-3.0,22.5,0.333,31.4,2,charge,2.572,3.0,17.0,0.339,28.02
2025-10-17 11:45:11,1,discharge,2.506,-3.0,14.0,0.217,29.77,1,discharge,2.628,-3.0,22.0,0.218,30.64,2,charge,2.581,3.0,17.5,0.46,28.51
2025-10-17 11:45:12,2,charge,2.497,-3.0,13.5,0.315,28.49,1,discharge,2.621,-3.0,21.5,0.305,28.45,2,charge,2.595,3.0,18.0,0.424,29.23
2025-10-17 11:45:13,2,charge,2.504,3.0,14.0,0.375,29.43,1,discharge,2.61,-3.0,21.0,0.105,28.93,2,charge,2.608,3.0,18.5,0.494,27.02
2025-10-17 11:45:14,2,charge,2.519,3.0,14.5,0.244,27.19,1,discharge,2.602,-3.0,20.5,0.31,28.44,2,charge,2.62,3.0,19.0,0.394,30.18
2025-10-17 11:45:15,2,charge,2.528,3.0,15.0,0.305,27.98,1,discharge,2.597,-3.0,20.0,0.349,29.1,2,charge,2.63,3.0,19.5,0.168,28.02
2025-10-17 11:45:16,2,charge,2.536,3.0,15.5,0.319,26.28,1,discharge,2.583,-3.0,19.5,0.41,27.28,2,charge,2.643,3.0,20.0,0.172,30.17
2025-10-17 11:45:17,2,charge,2.548,3.0,16.0,0.183,26.91,1,discharge,2.574,-3.0,19.0,0.322,30.01,2,charge,2.656,3.0,20.5,0.491,30.93
2025-10-17 11:45:18,2,charge,2.554,3.0,16.5,0.38,29.65,1,discharge,2.565,-3.0,18.5,0.48,29.85,2,charge,2.665,3.0,21.0,0.224,29.29
2025-10-17 11:45:19,2,charge,2.563,3.0,17.0,0.26,26.68,1,discharge,2.56,-3.0,18.0,0.499,29.6,2,charge,2.674,3.0,21.5,0.49,30.66
2025-10-17 11:45:20,2,charge,2.574,3.0,17.5,0.443,28.81,1,discharge,2.55,-3.0,17.5,0.299,29.53,2,charge,2.681,3.0,22.0,0.106,30.12
2025-10-17 11:45:21,2,charge,2.582,3.0,18.0,0.104,29.42,1,discharge,2.538,-3.0,17.0,0.19,29.79,2,charge,2.695,3.0,22.5,0.178,29.03
2025-10-17 11:45:22,2,charge,2.589,3.0,18.5,0.422,27.21,1,discharge,2.528,-3.0,16.5,0.246,26.48,2,charge,2.709,3.0,23.0,0.245,29.48
2025-10-17 11:45:23,2,charge,2.594,3.0,19.0,0.398,30.49,1,discharge,2.518,-3.0,16.0,0.44,29.17,2,charge,2.715,3.0,23.5,0.244,27.86
2025-10-17 11:45:24,2,charge,2.6,3.0,19.5,0.397,27.9,1,discharge,2.51,-3.0,15.5,0.363,28.58,2,charge,2.725,3.0,24.0,0.181,28.4
2025-10-17 11:45:25,2,charge,2.606,3.0,20.0,0.223,30.58,1,discharge,2.505,-3.0,15.0,0.258,29.58,2,charge,2.731,3.0,24.5,0.477,28.8
2025-10-17 11:45:26,2,charge,2.619,3.0,20.5,0.339,29.44,2,charge,2.5,-3.0,14.5,0.38,28.64,2,charge,2.738,3.0,25.0,0.427,30.75
2025-10-17 11:45:27,2,charge,2.632,3.0,21.0,0.21,30.2,2,charge,2.508,3.0,15.0,0.299,27.9,2,charge,2.745,3.0,25.5,0.164,28.91
2025-10-17 11:45:28,2,charge,2.645,3.0,21.5,0.213,28.86,2,charge,2.516,3.0,15.5,0.229,26.67,2,charge,2.757,3.0,26.0,0.229,30.3
2025-10-17 11:45:29,2,charge,2.656,3.0,22.0,0.488,30.32,2,charge,2.526,3.0,16.0,0.131,28.82,2,charge,2.771,3.0,26.5,0.337,29.16
2025-10-17 11:45:30,2,charge,2.666,3.0,22.5,0.357,30.58,2,charge,2.536,3.0,16.5,0.336,30.21,2,charge,2.782,3.0,27.0,0.254,30.57
2025-10-17 11:45:31,2,charge,2.671,3.0,23.0,0.459,30.21,2,charge,2.542,3.0,17.0,0.413,28.53,2,charge,2.796,3.0,27.5,0.412,30.7
2025-10-17 11:45:32,2,charge,2.685,3.0,23.5,0.176,30.69,2,charge,2.548,3.0,17.5,0.274,29.99,2,charge,2.806,3.0,28.0,0.323,30.22
2025-10-17 11:45:33,2,charge,2.691,3.0,24.0,0.301,29.12,2,charge,2.556,3.0,18.0,0.149,27.23,2,charge,2.816,3.0,28.5,0.136,31.35
2025-10-17 11:45:34,2,charge,2.703,3.0,24.5,0.461,30.25,2,charge,2.57,3.0,18.5,0.372,30.06,2,charge,2.823,3.0,29.0,0.352,29.46
2025-10-17 11:45:35,2,charge,2.713,3.0,25.0,0.427,30.45,2,charge,2.575,3.0,19.0,0.181,26.84,2,charge,2.832,3.0,29.5,0.489,31.52
2025-10-17 11:45:36,2,charge,2.724,3.0,25.5,0.145,31.94,2,charge,2.589,3.0,19.5,0.458,28.62,2,charge,2.845,3.0,30.0,0.4,31.92
2025-10-17 11:45:37,2,charge,2.73,3.0,26.0,0.41,31.92,2,charge,2.598,3.0,20.0,0.332,29.88,2,charge,2.859,3.0,30.5,0.142,31.95
2025-10-17 11:45:38,2,charge,2.741,3.0,26.5,0.327,30.16,2,charge,2.606,3.0,20.5,0.498,27.18,2,charge,2.868,3.0,31.0,0.368,29.2
2025-10-17 11:45:39,2,charge,2.751,3.0,27.0,0.412,32.33,2,charge,2.614,3.0,21.0,0.434,29.61,2,charge,2.882,3.0,31.5,0.127,31.46
2025-10-17 11:45:40,2,charge,2.758,3.0,27.5,0.269,31.92,2,charge,2.626,3.0,21.5,0.156,28.65,2,charge,2.892,3.0,32.0,0.471,32.87
2025-10-17 11:45:41,2,charge,2.766,3.0,28.0,0.283,32.44,2,charge,2.637,3.0,22.0,0.198,31.38,2,charge,2.902,3.0,32.5,0.276,30.68
2025-10-17 11:45:42,2,charge,2.774,3.0,28.5,0.438,29.41,2,charge,2.643,3.0,22.5,0.298,30.91,2,charge,2.916,3.0,33.0,0.256,32.03
2025-10-17 11:45:43,2,charge,2.782,3.0,29.0,0.322,31.12,2,charge,2.656,3.0,23.0,0.474,29.14,2,charge,2.923,3.0,33.5,0.346,31.67
2025-10-17 11:45:44,2,charge,2.794,3.0,29.5,0.11,30.26,2,charge,2.665,3.0,23.5,0.261,28.01,2,charge,2.937,3.0,34.0,0.476,32.67
2025-10-17 11:45:45,2,charge,2.802,3.0,30.0,0.115,32.47,2,charge,2.67,3.0,24.0,0.138,31.21,2,charge,2.949,3.0,34.5,0.486,31.13
2025-10-17 11:45:46,2,charge,2.812,3.0,30.5,0.258,31.21,2,charge,2.678,3.0,24.5,0.351,29.83,2,charge,2.954,3.0,35.0,0.176,31.2
2025-10-17 11:45:47,2,charge,2.82,3.0,31.0,0.167,29.68,2,charge,2.691,3.0,25.0,0.371,30.26,2,charge,2.962,3.0,35.5,0.193,32.58
2025-10-17 11:45:48,2,charge,2.83,3.0,31.5,0.169,32.98,2,charge,2.698,3.0,25.5,0.184,28.89,2,charge,2.972,3.0,36.0,0.452,31.45
2025-10-17 11:45:49,2,charge,2.836,3.0,32.0,0.265,30.19,2,charge,2.704,3.0,26.0,0.208,30.24,2,charge,2.981,3.0,36.5,0.418,30.56
2025-10-17 11:45:50,2,charge,2.846,3.0,32.5,0.256,31.92,2,charge,2.715,3.0,26.5,0.471,32.06,2,charge,2.994,3.0,37.0,0.317,33.99
2025-10-17 11:45:51,2,charge,2.859,3.0,33.0,0.263,31.77,2,charge,2.728,3.0,27.0,0.393,32.18,2,charge,3.009,3.0,37.5,0.172,32.01
2025-10-17 11:45:52,2,charge,2.869,3.0,33.5,0.144,33.57,2,charge,2.737,3.0,27.5,0.347,29.86,2,charge,3.016,3.0,38.0,0.412,32.6
2025-10-17 11:45:53,2,charge,2.874,3.0,34.0,0.444,31.06,2,charge,2.75,3.0,28.0,0.25,29.56,2,charge,3.029,3.0,38.5,0.439,32.45
2025-10-17 11:45:54,2,charge,2.887,3.0,34.5,0.269,30.92,2,charge,2.764,3.0,28.5,0.39,31.33,2,charge,3.041,3.0,39.0,0.155,33.79
2025-10-17 11:45:55,2,charge,2.894,3.0,35.0,0.194,30.21,2,charge,2.778,3.0,29.0,0.425,28.92,2,charge,3.05,3.0,39.5,0.392,34.37
2025-10-17 11:45:56,2,charge,2.902,3.0,35.5,0.294,31.33,2,charge,2.793,3.0,29.5,0.461,28.97,2,charge,3.059,3.0,40.0,0.473,33.94
2025-10-17 11:45:57,2,charge,2.909,3.0,36.0,0.222,34.14,2,charge,2.807,3.0,30.0,0.482,30.61,2,charge,3.067,3.0,40.5,0.45,32.18
2025-10-17 11:45:58,2,charge,2.914,3.0,36.5,0.446,33.13,2,charge,2.813,3.0,30.5,0.209,32.08,2,charge,3.08,3.0,41.0,0.335,33.46
2025-10-17 11:45:59,2,charge,2.928,3.0,37.0,0.291,30.75,2,charge,2.819,3.0,31.0,0.462,30.63,2,charge,3.087,3.0,41.5,0.375,32.9
2025-10-17 11:46:00,2,charge,2.936,3.0,37.5,0.465,32.06,2,charge,2.825,3.0,31.5,0.124,32.31,2,charge,3.101,3.0,42.0,0.324,32.47
2025-10-17 11:46:01,2,charge,2.944,3.0,38.0,0.166,32.56,2,charge,2.835,3.0,32.0,0.226,32.55,2,charge,3.109,3.0,42.5,0.237,32.33
2025-10-17 11:46:02,2,charge,2.954,3.0,38.5,0.283,31.1,2,charge,2.843,3.0,32.5,0.365,31.35,2,charge,3.114,3.0,43.0,0.245,33.73
2025-10-17 11:46:03,2,charge,2.968,3.0,39.0,0.334,32.01,2,charge,2.856,3.0,33.0,0.41,30.07,2,charge,3.127,3.0,43.5,0.293,33.71
2025-10-17 11:46:04,2,charge,2.977,3.0,39.5,0.272,31.18,2,charge,2.864,3.0,33.5,0.412,32.29,2,charge,3.134,3.0,44.0,0.225,34.79
2025-10-17 11:46:05,2,charge,2.984,3.0,40.0,0.388,31.97,2,charge,2.879,3.0,34.0,0.37,31.41,2,charge,3.14,3.0,44.5,0.467,33.97
2025-10-17 11:46:06,2,charge,2.993,3.0,40.5,0.488,33.62,2,charge,2.884,3.0,34.5,0.275,30.99,2,charge,3.148,3.0,45.0,0.284,32.03
2025-10-17 11:46:07,2,charge,3.002,3.0,41.0,0.122,31.32,2,charge,2.898,3.0,35.0,0.361,30.37,2,charge,3.161,3.0,45.5,0.367,33.83
2025-10-17 11:46:08,2,charge,3.011,3.0,41.5,0.243,32.36,2,charge,2.91,3.0,35.5,0.427,34.08,2,charge,3.171,3.0,46.0,0.106,33.75
2025-10-17 11:46:09,2,charge,3.022,3.0,42.0,0.28,32.75,2,charge,2.919,3.0,36.0,0.436,32.16,2,charge,3.182,3.0,46.5,0.157,32.59
2025-10-17 11:46:10,2,charge,3.037,3.0,42.5,0.382,33.09,2,charge,2.933,3.0,36.5,0.334,30.72,2,charge,3.189,3.0,47.0,0.147,32.7
2025-10-17 11:46:11,2,charge,3.043,3.0,43.0,0.2,33.91,2,charge,2.947,3.0,37.0,0.336,31.2,2,charge,3.203,3.0,47.5,0.319,35.92
2025-10-17 11:46:12,2,charge,3.053,3.0,43.5,0.228,34.45,2,charge,2.956,3.0,37.5,0.247,32.07,2,charge,3.213,3.0,48.0,0.235,36.25
2025-10-17 11:46:13,2,charge,3.063,3.0,44.0,0.189,34.0,2,charge,2.967,3.0,38.0,0.462,33.41,2,charge,3.223,3.0,48.5,0.344,34.97
2025-10-17 11:46:14,2,charge,3.073,3.0,44.5,0.478,35.64,2,charge,2.978,3.0,38.5,0.168,33.95,2,charge,3.233,3.0,49.0,0.333,36.62
2025-10-17 11:46:15,2,charge,3.083,3.0,45.0,0.412,33.26,2,charge,2.992,3.0,39.0,0.334,34.15,2,charge,3.247,3.0,49.5,0.14,32.99
2025-10-17 11:46:16,2,charge,3.096,3.0,45.5,0.146,35.95,2,charge,3.0,3.0,39.5,0.351,32.26,2,charge,3.256,3.0,50.0,0.352,36.29
2025-10-17 11:46:17,2,charge,3.109,3.0,46.0,0.136,35.52,2,charge,3.008,3.0,40.0,0.161,31.25,2,charge,3.261,3.0,50.5,0.482,36.36
2025-10-17 11:46:18,2,charge,3.118,3.0,46.5,0.214,33.41,2,charge,3.022,3.0,40.5,0.213,34.89,2,charge,3.267,3.0,51.0,0.412,35.06
2025-10-17 11:46:19,2,charge,3.128,3.0,47.0,0.385,33.7,2,charge,3.032,3.0,41.0,0.137,32.38,2,charge,3.278,3.0,51.5,0.423,34.5
2025-10-17 11:46:20,2,charge,3.138,3.0,47.5,0.305,34.99,2,charge,3.046,3.0,41.5,0.292,34.32,2,charge,3.284,3.0,52.0,0.259,36.57
2025-10-17 11:46:21,2,charge,3.146,3.0,48.0,0.408,34.15,2,charge,3.051,3.0,42.0,0.108,33.43,2,charge,3.291,3.0,52.5,0.413,36.35
2025-10-17 11:46:22,2,charge,3.153,3.0,48.5,0.161,35.94,2,charge,3.059,3.0,42.5,0.473,34.75,2,charge,3.303,3.0,53.0,0.23,33.69
2025-10-17 11:46:23,2,charge,3.165,3.0,49.0,0.221,33.88,2,charge,3.065,3.0,43.0,0.469,33.82,2,charge,3.311,3.0,53.5,0.301,37.02
2025-10-17 11:46:24,2,charge,3.173,3.0,49.5,0.103,36.16,2,charge,3.072,3.0,43.5,0.432,32.74,2,charge,3.322,3.0,54.0,0.459,35.32
2025-10-17 11:46:25,2,charge,3.186,3.0,50.0,0.338,35.9,2,charge,3.084,3.0,44.0,0.163,32.87,2,charge,3.332,3.0,54.5,0.436,34.04
2025-10-17 11:46:26,2,charge,3.192,3.0,50.5,0.447,33.68,2,charge,3.094,3.0,44.5,0.369,32.02,2,charge,3.345,3.0,55.0,0.365,37.8
2025-10-17 11:46:27,2,charge,3.199,3.0,51.0,0.308,36.26,2,charge,3.104,3.0,45.0,0.257,34.83,2,charge,3.355,3.0,55.5,0.201,37.07
2025-10-17 11:46:28,2,charge,3.21,3.0,51.5,0.347,35.92,2,charge,3.117,3.0,45.5,0.394,34.12,2,charge,3.363,3.0,56.0,0.103,36.55
2025-10-17 11:46:29,2,charge,3.221,3.0,52.0,0.456,36.64,2,charge,3.127,3.0,46.0,0.41,34.89,2,charge,3.372,3.0,56.5,0.204,35.68
2025-10-17 11:46:30,2,charge,3.232,3.0,52.5,0.161,35.53,2,charge,3.141,3.0,46.5,0.242,35.11,2,charge,3.377,3.0,57.0,0.446,37.25
